0.000000,0.000000,0.478766,0.563429,0.440562,0.560791,0.407729,0.598956,0.402180,0.637232,0.440562,0.560791,0.000000,0.000000,0.000000,0.000000,0.511586,0.489671,0.486945,0.503344,0.421339,0.590809,0.000000,0.000000,0.533340,0.476019,0.650882,0.601830,0.757434,0.735671,0.000000
0.000000,0.000000,0.010941,-0.019034,0.024553,0.013723,-0.418302,-0.792544,-0.418302,-0.792544,0.024553,0.013723,-0.418302,-0.792544,-0.418302,-0.792544,0.177531,-0.229438,0.177591,-0.229429,0.284182,-0.095594,0.382440,0.046559,0.185790,-0.240374,0.292387,-0.095518,0.420733,0.068313,0.000000
0.000000,0.000000,-0.008223,-0.062767,0.016480,-0.068273,0.062886,0.030015,0.150317,0.098446,-0.035528,-0.016402,-0.571266,-0.789826,-0.571266,-0.789826,-0.158441,-0.226730,-0.172145,-0.226707,-0.284090,-0.087392,-0.404372,0.068292,-0.161162,-0.240411,-0.273232,-0.084651,-0.368765,0.046553,0.000000
0.000000,0.000000,0.676992,0.587066,0.701550,0.581631,0.794226,0.742394,0.919442,0.856902,0.701550,0.581631,0.000000,0.000000,0.000000,0.000000,0.524401,0.464456,0.521695,0.434472,0.232870,0.592468,0.042104,0.794249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.667687,0.142711,0.640993,0.148189,0.452573,0.532382,0.395840,0.712214,0.686014,0.134556,0.806124,0.521447,0.942801,0.845714,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.409494,0.472130,0.431207,0.480248,0.556557,0.671044,0.608291,0.736425,0.393073,0.458526,0.284018,0.619182,0.142468,0.831750,0.000000
0.000000,0.000000,0.415431,0.464467,0.360894,0.483553,0.000000,0.000000,0.000000,0.000000,0.360894,0.483553,0.279255,0.677061,0.151049,0.832259,0.608920,0.290112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638825,0.257372,0.802290,0.510764,0.952238,0.791512,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.382734,0.262816,0.352765,0.254624,0.197465,0.513514,0.053094,0.786011,0.437222,0.276432,0.614336,0.458964,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.426039,0.183561,0.477797,0.191763,0.540500,0.377027,0.657693,0.499627,0.374348,0.172647,0.254467,0.412381,0.156324,0.586857,0.000000
0.000000,0.000000,-0.000062,-0.098335,-0.019182,-0.103816,-0.459555,-0.587945,-0.459555,-0.587945,-0.019182,-0.103816,-0.103795,0.013655,-0.185820,0.084638,0.095597,-0.237714,0.079207,-0.232215,-0.459555,-0.587945,-0.459555,-0.587945,0.114653,-0.245978,0.155623,-0.070972,0.265023,0.073749,0.000000
0.000000,0.000000,0.010864,-0.084621,0.038227,-0.084623,0.098262,0.005477,0.185688,0.087471,-0.010922,-0.073719,0.098356,0.010960,0.174875,0.060189,-0.098385,-0.251270,-0.125678,-0.256792,-0.161225,-0.076443,-0.273169,0.068343,-0.065650,-0.240411,-0.549716,-0.596067,-0.549716,-0.596067,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.493911,0.695669,0.515786,0.698302,0.597520,0.804553,0.000000,0.000000,0.466746,0.690114,0.379533,0.840052,0.295076,0.946332,0.000000
0.000000,0.000000,-0.002612,0.136352,-0.087186,0.136339,-0.127977,0.286143,-0.198765,0.395090,0.084510,0.136340,0.119895,0.294335,0.188123,0.403399,-0.005315,0.430583,-0.059824,0.430537,-0.057167,0.634933,-0.070750,0.822867,0.051774,0.430596,0.068248,0.626799,0.070929,0.812092,0.000000
0.000000,0.000000,0.442469,0.504943,0.407107,0.502241,0.379966,0.548378,0.000000,0.000000,0.407107,0.502241,0.000000,0.000000,0.000000,0.000000,0.480492,0.447879,0.469603,0.466922,0.608199,0.317479,0.936942,0.801208,0.488667,0.426146,0.608214,0.309282,0.936969,0.803820,0.000000
0.000000,0.000000,0.024551,-0.081487,0.029960,-0.051649,-0.065130,0.002775,-0.168448,0.046279,0.013616,-0.100535,-0.054370,0.002762,-0.187461,0.084194,0.203858,-0.239119,-0.393503,-0.643510,-0.393503,-0.643510,-0.393503,-0.643510,0.212020,-0.250017,0.345198,-0.100480,0.478284,0.043580,0.000000
0.000000,0.000000,0.374496,0.504970,0.371805,0.504926,0.301158,0.646236,0.211492,0.714159,0.366407,0.510398,0.309221,0.657169,0.208744,0.749468,0.551185,0.369058,0.553859,0.390832,0.668016,0.510313,0.765784,0.695202,0.559272,0.344589,0.667997,0.513086,0.771207,0.706032,0.000000
0.000000,0.000000,0.570188,0.480530,0.597373,0.480457,0.000000,0.000000,0.000000,0.000000,0.597373,0.480457,0.697915,0.657079,0.779404,0.714269,0.450558,0.347290,0.415227,0.352737,0.320167,0.529373,0.230426,0.711513,0.485938,0.341862,0.597355,0.499513,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.559264,0.662603,0.616397,0.741337,0.708791,0.806588,0.559264,0.662603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.591868,0.496754,0.621840,0.485899,0.719607,0.638026,0.811978,0.765803,0.545729,0.515871,0.447885,0.654439,0.385434,0.735931,0.000000
0.000000,0.000000,0.024502,-0.062466,-0.024426,-0.037987,-0.043391,-0.013559,-0.415203,-0.716858,0.051670,-0.070663,-0.415203,-0.716858,-0.415203,-0.716858,0.154945,-0.220027,0.160453,-0.222797,0.271839,-0.078733,0.388723,0.092377,0.163089,-0.225474,0.269138,-0.078691,0.410406,0.103376,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.418052,0.290241,0.466883,0.292952,0.575647,0.466922,0.616366,0.518599,0.374438,0.284799,0.290199,0.485967,0.187026,0.659857,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.572871,0.287547,0.621761,0.282167,0.708830,0.483253,0.812008,0.659771,0.523996,0.284897,0.417981,0.477733,0.192488,0.703276,0.000000
0.000000,0.000000,0.445176,0.521254,0.466922,0.491366,0.000000,0.000000,0.000000,0.000000,0.404392,0.507686,0.273994,0.735884,0.173454,0.860836,0.591898,0.363659,0.586491,0.393527,0.706085,0.570192,0.000000,0.000000,0.602766,0.336503,0.711562,0.586443,0.847312,0.814688,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.347322,0.309329,0.331026,0.306564,0.235891,0.534799,0.072846,0.738666,0.374512,0.312008,0.532077,0.532104,0.779383,0.771172,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.485966,0.480549,0.513113,0.480450,0.630000,0.589198,0.716918,0.708784,0.456024,0.483146,0.350022,0.616328,0.244115,0.735942,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.613625,0.374485,0.640802,0.369093,0.733196,0.564763,0.793056,0.708690,0.605500,0.366358,0.733183,0.570132,0.803881,0.714176,0.000000
0.000000,0.000000,0.610903,0.328292,0.719567,0.328284,0.000000,0.000000,0.000000,0.000000,0.719567,0.328284,0.000000,0.000000,0.000000,0.000000,0.407094,0.129961,0.374525,0.127264,0.241317,0.393507,0.034884,0.706034,0.439720,0.129981,0.271264,0.393504,0.135358,0.686975,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.390806,0.238635,0.344614,0.233186,0.200618,0.472319,0.007588,0.855536,0.439765,0.241379,0.638047,0.466887,0.795701,0.714179,0.000000
0.000000,0.000000,0.390897,0.521263,0.398971,0.529365,0.379943,0.600071,0.344604,0.613674,0.371829,0.518501,0.339162,0.627251,0.290180,0.716976,0.543032,0.420700,0.545669,0.417992,0.643540,0.551068,0.727818,0.657175,0.548487,0.417994,0.640876,0.548421,0.749465,0.678880,0.000000
0.000000,0.000000,0.002657,-0.040863,0.008023,-0.040840,-0.556667,-0.684417,-0.556667,-0.684417,0.008023,-0.040840,0.056953,0.005367,0.103159,0.043447,-0.081564,-0.136047,-0.068021,-0.138723,0.008036,-0.051704,0.103175,0.043405,-0.097940,-0.141461,-0.157699,-0.051771,-0.222906,0.027131,0.000000
0.000000,0.000000,0.513081,0.415323,0.545684,0.442412,0.000000,0.000000,0.000000,0.000000,0.545684,0.442412,0.572909,0.453291,0.619048,0.488633,0.371803,0.254960,0.339241,0.252252,0.290301,0.504885,0.119158,0.676135,0.407118,0.257679,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.002702,-0.092817,0.021857,-0.084650,-0.459490,-0.456709,-0.459490,-0.456709,-0.030043,-0.106452,-0.084742,0.010975,-0.158466,0.101270,0.109313,-0.243155,0.081974,-0.232182,-0.459490,-0.456709,-0.459490,-0.456709,0.131096,-0.262237,0.224082,-0.090133,0.308824,0.079360,0.000000
0.000000,0.000000,-0.002753,-0.122628,0.002712,-0.125328,-0.406966,-0.641249,-0.406966,-0.641249,-0.038161,-0.119837,-0.138932,0.005536,-0.256208,0.098104,0.171636,-0.288803,0.160693,-0.242476,0.177036,-0.114446,0.400577,-0.021730,0.128045,-0.326921,0.193481,-0.411383,-0.406966,-0.641249,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.425899,0.513089,0.436828,0.510369,0.502229,0.633045,0.586632,0.692986,0.409560,0.513055,0.382387,0.660302,0.270584,0.744743,0.000000
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.578508,0.515760,0.589381,0.518537,0.613972,0.660208,0.731020,0.747423,0.573000,0.507701,0.450372,0.660264,0.360575,0.752876,0.000000
0.000000,0.000000,0.511102,0.442818,0.554839,0.467445,0.625852,0.631329,0.724169,0.737915,0.554839,0.467445,0.000000,0.000000,0.000000,0.000000,0.401907,0.276110,0.450961,0.278960,0.000000,0.000000,0.000000,0.000000,0.355384,0.265288,0.257079,0.475661,0.175051,0.653268,0.000000
0.000000,0.000000,-0.016409,-0.095610,-0.065572,-0.079225,-0.519388,-0.535731,-0.519388,-0.535731,-0.065572,-0.079225,-0.142069,0.092874,-0.237728,0.199529,0.079210,-0.254085,0.117422,-0.265069,0.215828,-0.068386,0.300503,0.120236,0.038228,-0.240421,-0.519388,-0.535731,-0.519388,-0.535731,0.000000
0.000000,0.000000,0.483433,0.644203,0.502570,0.611529,0.434459,0.652409,0.398974,0.723249,0.431694,0.655143,0.290006,0.791260,0.000000,0.000000,0.570661,0.478001,0.565229,0.475277,0.625123,0.420741,0.000000,0.000000,0.595187,0.458965,0.783236,0.608765,0.946728,0.810501,0.000000
0.000000,0.000000,0.000000,0.000000,0.404248,0.578658,0.000000,0.000000,0.000000,0.000000,0.404248,0.578658,0.341739,0.641296,0.276182,0.712189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.035540,-0.071108,0.062837,-0.073870,0.128436,-0.016401,0.221344,0.060042,0.073738,-0.054727,0.153045,0.059934,0.270587,0.158418,-0.139348,-0.281552,-0.174859,-0.278832,-0.327834,-0.112098,-0.472689,0.122847,-0.095607,-0.281519,-0.341549,-0.101176,-0.420730,0.049126,0.000000
0.000000,0.000000,0.439536,0.722875,0.439545,0.717425,0.000000,0.000000,0.000000,0.000000,0.371437,0.771919,0.319582,0.845596,0.207865,0.913643,0.570300,0.524022,0.515807,0.573065,0.000000,0.000000,0.000000,0.000000,0.575801,0.504943,0.728405,0.668417,0.840123,0.842881,0.000000
0.000000,0.000000,0.000000,0.000000,0.576192,0.668878,0.679755,0.772437,0.780522,0.843185,0.576192,0.668878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.016347,-0.062706,0.057206,-0.106265,-0.423574,-0.736960,-0.423574,-0.736960,-0.008157,-0.068115,-0.106161,0.035393,-0.198912,0.103537,0.166194,-0.234376,-0.423574,-0.736960,-0.423574,-0.736960,-0.423574,-0.736960,0.171662,-0.237030,0.291556,-0.084455,0.425103,0.070796,0.000000
0.000000,0.000000,-0.002547,-0.097077,-0.000072,-0.121987,0.014994,-0.085957,0.029978,-0.041574,-0.000097,-0.102593,-0.599884,-0.788714,-0.599884,-0.788714,-0.170515,-0.330120,-0.180514,-0.302354,-0.270726,-0.124759,-0.390984,0.080501,-0.173007,-0.366076,-0.285741,-0.502123,-0.599884,-0.788714,0.000000
